Timestamp [s],Wind 3D norm [m/s],Wind 2D norm [m/s],Horizontal wind direction [°],Vertical wind direction [°],U Vector [m/s],V Vector [m/s],W Vector [m/s],Temperature [°C],Speed of sound [m/s],Humidity [%],Dew point [°C],Pressure [hPa],Air density [kg/cm³],Pitch [°],Roll [°],Heading [°],TrueHead [°]
17.235,2.674,2.668,242.475,-3.883,2.366,1.233,-0.181,14.548,341.281,81.15,11.356,977.215,1.17461002,-4.442,-7.644,300.97,300.97
17.335,2.382,2.379,263.825,2.826,2.365,0.256,0.117,13.793,340.832,85.157,11.345,977.228,1.17772007,-4.153,-8.402,301.573,301.573
17.435,1.214,1.195,285.53,-10.107,1.151,-0.32,-0.213,13.632,340.737,86.077,11.349,977.224,1.17837751,-4.452,-5.803,301.356,301.356
17.535,1.713,1.686,110.027,-10.166,-1.584,0.577,-0.302,14.618,341.322,80.725,11.345,977.213,1.17432499,-4.074,-6.838,300.814,300.814
17.633,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,48.026,-99.44,977.213,13.83828259,-4.202,-8.319,300.894,300.894
17.735,1.025,1.025,88.316,0.0,-1.025,-0.03,0.0,14.78,341.419,79.942,11.356,977.228,1.17367744,-4.5,-6.237,300.701,300.701
17.835,1.827,1.753,226.398,-16.319,1.27,1.209,-0.513,14.694,341.368,80.388,11.356,977.219,1.17401814,-4.351,-5.992,301.333,301.333
17.935,2.574,2.57,253.521,3.148,2.464,0.729,0.141,14.358,341.169,82.2,11.365,977.242,1.1754148,-4.159,-7.697,301.705,301.705
18.035,2.042,2.039,279.507,3.201,2.011,-0.337,0.114,13.804,340.84,85.224,11.368,977.214,1.17765045,-4.253,-7.141,301.609,301.609
18.135,0.075,0.058,147.639,39.439,-0.031,0.049,0.048,14.163,341.054,83.339,11.382,977.219,1.1761775,-4.361,-5.418,300.881,300.881
18.235,1.991,1.986,96.499,-4.182,-1.973,0.225,-0.145,15.032,341.569,78.748,11.374,977.227,1.17264569,-4.428,-6.822,301.676,301.676
18.335,1.719,1.719,79.677,0.0,-1.691,-0.308,0.0,14.971,341.533,79.058,11.374,977.231,1.17289948,-4.167,-7.375,301.057,301.057
18.435,0.607,0.504,183.13,-33.839,0.028,0.504,-0.338,14.861,341.467,79.598,11.369,977.221,1.1733371,-4.005,-5.616,300.929,300.929
18.535,2.408,2.395,240.838,-5.845,2.092,1.167,-0.245,14.82,341.443,79.807,11.369,977.213,1.17349362,-4.306,-5.737,301.903,301.903
18.635,2.426,2.422,263.577,3.245,2.407,0.271,0.137,14.124,341.031,83.52,11.377,977.222,1.17634356,-4.218,-7.826,301.38,301.38
18.735,1.179,1.179,293.21,-0.299,1.084,-0.465,-0.006,13.751,340.809,85.566,11.377,977.23,1.17788184,-4.267,-6.532,301.022,301.022
18.835,1.004,0.998,79.885,-6.603,-0.982,-0.175,-0.115,14.39,341.188,82.054,11.369,977.223,1.17525911,-4.295,-4.876,300.897,300.897
18.935,1.914,1.913,90.957,-2.245,-1.913,0.032,-0.075,14.908,341.495,79.312,11.36,977.226,1.17315567,-4.376,-7.376,300.289,300.289
19.035,0.682,0.682,92.771,1.684,-0.681,0.033,0.02,14.675,341.356,80.467,11.353,977.213,1.17408884,-4.549,-7.428,301.211,301.211
19.135,1.766,1.629,224.792,-22.656,1.148,1.156,-0.68,14.675,341.356,80.471,11.353,977.243,1.17412877,-4.187,-5.132,301.501,301.501
19.235,2.662,2.66,250.79,2.101,2.512,0.875,0.098,14.324,341.15,82.498,11.386,977.219,1.17551923,-4.332,-5.705,301.653,301.653
19.335,2.156,2.156,277.15,0.0,2.14,-0.268,0.0,13.667,340.758,85.9,11.353,977.228,1.17823458,-4.338,-7.984,301.778,301.778
19.435,0.802,0.796,300.924,6.714,0.683,-0.409,0.094,13.697,340.777,85.851,11.374,977.221,1.17809415,-4.186,-6.357,301.557,301.557
19.535,1.703,1.689,105.292,-7.198,-1.629,0.446,-0.213,14.545,341.279,81.191,11.36,977.225,1.17463493,-4.295,-5.179,300.465,300.465
19.635,1.811,1.806,91.392,-4.392,-1.805,0.044,-0.139,14.815,341.441,79.94,11.389,977.235,1.17353308,-4.316,-7.525,301.488,301.488
19.735,0.507,0.259,109.504,-59.359,-0.244,0.086,-0.437,14.781,341.42,79.983,11.365,977.23,1.17367315,-4.095,-7.93,301.751,301.751
19.835,2.26,2.259,234.483,-1.44,1.839,1.313,-0.057,14.696,341.369,80.384,11.358,977.214,1.17400301,-4.457,-5.275,301.744,301.744
19.935,2.689,2.686,272.762,2.953,2.683,-0.129,0.139,14.436,341.216,81.872,11.381,977.23,1.17507482,21.563,-5.756,305.031,305.031
20.035,2.898,2.866,294.414,8.582,2.609,-1.184,0.432,14.052,340.987,83.847,11.365,977.241,1.1766665,-8.384,-9.517,299.328,299.328
20.135,1.164,1.154,135.014,-7.504,-0.816,0.816,-0.152,14.701,341.373,80.466,11.378,977.24,1.17400575,-29.235,-5.498,293.052,293.052
20.235,2.023,2.022,97.18,-1.71,-2.006,0.253,-0.06,15.083,341.599,78.42,11.36,977.224,1.17243791,-0.838,-4.478,303.041,303.041
20.335,1.171,1.171,81.382,0.0,-1.158,-0.175,0.0,14.967,341.53,78.995,11.358,977.244,1.17293704,-6.284,-8.803,300.192,300.192
20.435,1.119,1.029,222.698,-23.162,0.698,0.756,-0.44,14.935,341.51,79.15,11.356,977.225,1.1730454,-4.454,-8.846,301.775,301.775
20.535,2.66,2.652,249.417,4.466,2.483,0.932,0.207,14.626,341.327,80.704,11.349,977.225,1.17430842,-3.969,-4.759,301.92,301.92
20.635,2.29,2.29,275.761,0.0,2.279,-0.23,0.0,13.971,340.94,84.352,11.377,977.23,1.17698038,-4.376,-6.746,301.382,301.382
20.735,0.9,0.9,308.364,-0.788,0.705,-0.558,-0.012,13.95,340.927,84.377,11.36,977.222,1.1770618,-4.484,-9.476,301.838,301.838
20.835,1.707,1.693,92.398,-7.271,-1.692,0.071,-0.216,14.873,341.473,79.366,11.337,977.23,1.17331016,-4.165,-6.721,302.55,302.55
20.935,2.342,2.333,86.345,-5.247,-2.328,-0.149,-0.214,14.945,341.517,79.165,11.369,977.228,1.1729995,22.112,-5.028,304.519,304.519
21.035,1.995,1.985,56.606,-5.548,-1.658,-1.093,-0.193,14.722,341.384,80.243,11.356,977.229,1.17391729,39.374,-6.382,304.394,304.394
21.135,1.224,1.224,321.276,-0.023,0.766,-0.955,-0.001,14.529,341.271,81.362,11.377,977.236,1.17470729,25.437,-7.668,305.811,305.811
21.235,2.974,2.954,305.111,6.697,2.416,-1.699,0.347,14.151,341.046,83.248,11.354,977.22,1.17623854,-15.548,-4.015,298.253,298.253
21.335,3.017,3.017,308.679,-0.055,2.355,-1.885,-0.003,13.723,340.792,85.68,11.369,977.222,1.17798901,-8.444,-7.27,299.616,299.616
21.435,1.252,1.248,343.528,-4.865,0.354,-1.197,-0.106,14.151,341.046,83.376,11.377,977.238,1.17625439,-24.398,-8.236,293.591,293.591
21.535,2.081,2.081,67.125,-0.827,-1.917,-0.809,-0.03,14.857,341.464,79.549,11.356,977.239,1.17337942,-33.356,-6.064,291.297,291.297
21.635,2.963,2.958,70.474,-3.438,-2.787,-0.989,-0.178,14.788,341.423,79.928,11.36,977.223,1.17364085,1.579,-7.632,301.746,301.746
21.735,1.376,1.374,59.928,2.783,-1.189,-0.689,0.067,14.664,341.352,80.719,11.389,977.244,1.17415679,19.399,-6.226,304.862,304.862
21.835,1.463,1.463,282.934,-0.748,1.426,-0.328,-0.019,14.521,341.267,81.48,11.391,977.235,1.17473149,-12.737,-5.173,298.582,298.582
21.935,2.972,2.942,293.827,8.195,2.691,-1.189,0.424,13.921,340.909,84.558,11.364,977.243,1.17720556,-6.099,-7.898,301.501,301.501
22.035,2.577,2.557,305.574,7.197,2.08,-1.487,0.323,13.773,340.821,85.288,11.349,977.236,1.17781031,1.582,-7.806,303.253,303.253
22.135,0.997,0.989,47.859,7.098,-0.733,-0.664,0.123,14.664,341.352,80.719,11.389,977.235,1.17414594,-11.223,-4.129,299.727,299.727
22.235,2.702,2.698,67.99,-2.891,-2.501,-1.011,-0.136,14.982,341.54,79.0,11.374,977.244,1.17286849,-0.279,-6.031,302.563,302.563
22.335,2.53,2.53,61.562,0.889,-2.225,-1.205,0.039,14.828,341.448,79.768,11.369,977.214,1.17346382,0.477,-8.0,302.633,302.633
22.435,0.193,0.192,328.45,3.555,0.101,-0.164,0.012,14.761,341.41,80.238,11.394,977.247,1.17376304,-7.235,-7.167,300.935,300.935
22.535,2.361,2.35,289.102,5.437,2.221,-0.769,0.224,14.347,341.163,82.352,11.382,977.245,1.17545664,-6.45,-4.902,300.112,300.112
22.635,2.86,2.83,299.053,8.276,2.474,-1.374,0.412,13.806,340.841,85.199,11.365,977.236,1.17767072,1.868,-6.301,301.699,301.699
22.734,2.512,2.492,311.119,7.226,1.878,-1.639,0.316,13.739,340.803,85.709,11.389,977.24,1.17794037,-6.672,-8.042,301.099,301.099
22.834,1.715,1.715,52.164,1.456,-1.354,-1.052,0.044,14.719,341.384,80.418,11.386,977.245,1.17393744,2.484,-5.465,302.976,302.976
22.935,2.624,2.613,66.861,-5.135,-2.403,-1.027,-0.235,14.63,341.332,80.896,11.389,977.26,1.17431414,-3.936,-5.454,300.904,300.904
23.035,1.269,1.259,57.235,-7.161,-1.059,-0.681,-0.158,14.669,341.353,80.505,11.354,977.246,1.17415333,-2.476,-8.223,302.717,302.717
23.134,1.2,1.2,277.541,-2.176,1.189,-0.157,-0.046,14.669,341.354,80.678,11.386,977.244,1.17414093,-14.673,-7.801,298.322,298.322
23.235,3.011,3.006,290.77,3.174,2.811,-1.066,0.167,13.869,340.88,85.039,11.399,977.232,1.1773926,2.086,-4.123,302.783,302.783
23.335,2.864,2.863,300.054,-1.56,2.478,-1.434,-0.078,13.568,340.7,86.577,11.374,977.246,1.1786561,7.158,-7.133,304.18,304.18
23.435,1.418,1.406,57.766,-7.433,-1.19,-0.75,-0.183,14.79,341.426,80.024,11.381,977.239,1.17364299,-8.031,-9.301,300.15,300.15
23.535,2.744,2.742,62.364,-2.166,-2.43,-1.272,-0.104,14.893,341.486,79.434,11.369,977.25,1.17324138,-4.321,-4.727,301.43,301.43
23.635,2.234,2.194,62.416,-10.829,-1.945,-1.016,-0.42,14.743,341.398,80.271,11.382,977.252,1.17384851,14.698,-5.53,304.559,304.559
23.735,0.398,0.394,321.468,-8.437,0.246,-0.308,-0.058,14.799,341.431,79.983,11.382,977.232,1.17359734,0.022,-11.875,303.696,303.696
23.834,2.346,2.329,288.864,6.93,2.204,-0.753,0.283,14.47,341.237,81.79,11.399,977.26,1.17496586,-10.513,-6.228,299.198,299.198
23.935,3.234,3.216,298.358,6.093,2.83,-1.527,0.343,13.868,340.879,84.99,11.389,977.25,1.17742157,-0.567,-3.681,301.417,301.417
24.035,2.149,2.102,312.926,-11.892,1.539,-1.432,-0.443,13.966,340.935,84.278,11.358,977.239,1.17702091,-5.404,-9.422,301.062,301.062
24.135,1.663,1.662,59.752,1.388,-1.436,-0.837,0.04,14.99,341.545,79.032,11.387,977.249,1.17283714,-4.383,-10.662,301.885,301.885
24.235,2.558,2.558,58.95,-0.222,-2.191,-1.319,-0.01,15.046,341.577,78.677,11.374,977.246,1.17261195,15.994,-5.288,303.801,303.801
24.335,1.572,1.513,34.395,-15.728,-0.855,-1.249,-0.426,14.938,341.513,79.195,11.368,977.251,1.17305911,18.989,-4.79,304.017,304.017
24.435,1.765,1.736,298.539,10.449,1.525,-0.829,0.32,14.82,341.445,79.945,11.395,977.25,1.17352808,-18.876,-7.058,296.153,296.153
24.535,3.28,3.236,296.531,9.382,2.895,-1.445,0.535,14.228,341.093,83.011,11.386,977.241,1.17593849,-15.206,-7.98,298.62,298.62
24.635,3.118,3.114,304.129,3.1,2.578,-1.747,0.169,13.761,340.816,85.583,11.389,977.253,1.1778636,-6.443,-8.975,300.523,300.523
24.735,1.02,1.02,4.169,0.279,-0.074,-1.018,0.005,14.605,341.316,80.945,11.374,977.236,1.17439473,-7.938,-6.826,300.85,300.85
24.834,1.747,1.69,46.804,-14.565,-1.232,-1.157,-0.439,14.699,341.372,80.475,11.378,977.251,1.17402732,3.559,-7.041,303.561,303.561
24.935,2.008,1.754,51.275,-29.157,-1.368,-1.097,-0.978,14.734,341.393,80.279,11.375,977.258,1.17389441,-8.964,-8.295,300.165,300.165
25.035,0.508,0.47,323.209,-22.365,0.282,-0.377,-0.193,14.602,341.315,81.004,11.382,977.248,1.17441726,-3.445,-8.406,301.631,301.631
25.135,2.642,2.636,288.763,4.052,2.496,-0.848,0.187,14.328,341.152,82.453,11.382,977.245,1.17553437,-2.267,-7.099,301.239,301.239
25.235,3.416,3.4,299.524,5.5,2.958,-1.675,0.327,13.671,340.763,86.141,11.399,977.263,1.17824411,-3.331,-8.398,301.774,301.774
25.335,2.466,2.465,312.063,-2.011,1.83,-1.651,-0.087,13.865,340.877,84.921,11.374,977.241,1.17743063,19.932,-7.097,304.662,304.662
25.434,1.886,1.886,15.765,0.0,-0.512,-1.815,0.0,14.606,341.317,80.947,11.375,977.244,1.17440152,12.237,-3.316,302.815,302.815
25.535,2.432,2.346,44.035,-15.311,-1.631,-1.687,-0.642,14.915,341.501,79.466,11.397,977.252,1.17314112,1.285,-6.937,302.394,302.394
25.635,1.433,1.382,39.38,-15.321,-0.877,-1.068,-0.379,14.78,341.42,80.083,11.382,977.242,1.17368734,1.058,-10.522,302.958,302.958
25.735,1.253,1.251,304.027,3.287,1.036,-0.7,0.072,14.675,341.358,80.625,11.382,977.255,1.17412949,-6.355,-5.39,300.463,300.463
25.834,3.134,3.125,298.176,4.199,2.755,-1.476,0.229,14.186,341.068,83.235,11.386,977.263,1.17613435,-8.772,-3.94,299.791,299.791
25.935,3.853,3.816,301.542,8.002,3.252,-1.996,0.536,13.719,340.79,85.778,11.382,977.267,1.17805719,-15.579,-8.097,298.244,298.244
26.034,2.484,2.384,317.929,-16.308,1.598,-1.77,-0.698,14.152,341.049,83.534,11.407,977.248,1.17624724,4.923,-8.411,303.943,303.943
26.135,1.439,1.352,68.771,-20.066,-1.26,-0.489,-0.494,15.025,341.567,78.952,11.406,977.271,1.1727134,-8.09,-4.967,300.376,300.376
26.234,1.513,1.449,73.322,-16.696,-1.388,-0.416,-0.435,14.885,341.483,79.539,11.382,977.26,1.17327869,-0.83,-5.25,302.125,302.125
26.334,0.577,0.576,2.958,3.361,-0.03,-0.575,0.034,14.942,341.516,79.219,11.377,977.246,1.17303205,6.914,-7.305,303.375,303.375
26.434,2.719,2.678,293.256,9.889,2.461,-1.057,0.467,14.542,341.28,81.368,11.391,977.258,1.17467237,-9.466,-6.266,298.896,298.896
26.535,3.439,3.415,298.467,6.786,3.002,-1.628,0.406,14.047,340.986,84.042,11.395,977.27,1.17670953,7.826,-4.128,302.967,302.967
26.635,2.678,2.637,309.427,-9.924,2.037,-1.675,-0.461,13.933,340.918,84.631,11.389,977.242,1.17714489,14.209,-5.511,304.814,304.814
26.735,1.236,1.182,8.795,-17.107,-0.181,-1.168,-0.364,14.504,341.257,81.594,11.395,977.258,1.17482841,-14.6,-10.592,297.724,297.724
26.834,1.783,1.491,55.338,-33.252,-1.226,-0.848,-0.977,14.702,341.374,80.504,11.386,977.266,1.17403042,-6.273,-7.421,301.444,301.444
26.935,1.545,1.286,45.057,-33.645,-0.91,-0.909,-0.856,14.603,341.315,81.042,11.389,977.264,1.17443359,8.613,-2.451,303.192,303.192
27.034,1.073,1.073,297.501,-1.212,0.951,-0.495,-0.023,14.55,341.284,81.255,11.378,977.257,1.1746434,-1.886,-6.103,301.935,301.935
27.135,2.683,2.672,295.911,5.047,2.404,-1.168,0.236,14.143,341.043,83.473,11.387,977.238,1.1762799,-11.147,-9.277,299.86,299.86
27.234,3.095,3.078,306.08,5.863,2.488,-1.813,0.316,13.697,340.778,85.976,11.395,977.256,1.1781292,-1.771,-4.108,300.853,300.853
27.334,2.235,2.207,316.891,-9.063,1.509,-1.612,-0.352,13.884,340.889,84.955,11.399,977.255,1.17735827,-1.349,-5.041,302.646,302.646
27.434,1.518,1.518,43.713,-0.897,-1.049,-1.097,-0.024,14.671,341.356,80.685,11.389,977.26,1.17414963,-3.683,-9.156,301.226,301.226
27.534,2.345,2.326,58.047,-7.409,-1.973,-1.231,-0.302,14.846,341.459,79.741,11.382,977.263,1.17344284,-2.549,-8.372,302.899,302.899
27.634,1.034,0.925,27.17,-26.503,-0.422,-0.823,-0.461,14.793,341.429,80.124,11.403,977.265,1.1736536,-2.802,-5.376,302.263,302.263
27.734,1.882,1.867,295.082,7.088,1.691,-0.792,0.232,14.587,341.305,80.993,11.365,977.266,1.17450941,-5.185,-7.685,301.74,301.74
27.834,3.083,3.062,302.826,6.724,2.573,-1.66,0.361,14.038,340.98,84.093,11.395,977.267,1.1767441,2.625,-10.301,302.649,302.649
27.934,2.396,2.379,314.503,-6.789,1.697,-1.668,-0.283,13.868,340.881,85.088,11.407,977.253,1.17741787,-10.288,-9.826,299.727,299.727
28.034,1.941,1.919,334.707,-8.581,0.82,-1.735,-0.29,14.069,340.999,83.92,11.395,977.272,1.17662096,-4.608,-5.586,300.967,300.967
28.134,2.18,2.101,50.43,-15.395,-1.62,-1.339,-0.579,14.87,341.474,79.625,11.384,977.263,1.17334342,-3.516,-8.977,301.624,301.624
28.235,2.437,2.252,48.003,-22.48,-1.673,-1.507,-0.932,14.758,341.407,80.197,11.382,977.26,1.1737994,5.733,-11.012,304.592,304.592
28.334,1.045,1.041,353.262,-4.44,0.122,-1.034,-0.081,14.65,341.343,80.804,11.391,977.254,1.17422843,-0.189,-6.098,302.958,302.958
28.434,2.333,2.328,300.715,3.897,2.001,-1.189,0.159,14.284,341.127,82.736,11.391,977.257,1.17572463,-4.041,-5.737,300.596,300.596
28.534,2.772,2.768,304.003,-3.064,2.295,-1.548,-0.148,13.958,340.932,84.486,11.387,977.268,1.17707765,8.519,-9.536,304.371,304.371
28.634,2.267,2.244,329.399,-8.164,1.142,-1.932,-0.322,14.172,341.06,83.339,11.391,977.268,1.17619634,-2.878,-8.405,301.308,301.308
28.734,1.544,1.543,27.862,-2.399,-0.721,-1.364,-0.065,14.66,341.351,80.883,11.415,977.247,1.1741693,-17.715,-7.323,296.309,296.309
28.832,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,48.012,-99.44,977.265,13.83903027,8.374,-8.116,304.042,304.042
28.935,1.194,1.167,8.035,-12.135,-0.163,-1.156,-0.251,14.808,341.438,80.064,11.406,977.283,1.17361212,-6.167,-9.806,301.233,301.233
29.034,2.269,2.265,297.04,3.261,2.018,-1.03,0.129,14.648,341.343,80.897,11.406,977.256,1.17423332,-17.947,-7.57,296.105,296.105
29.134,3.558,3.544,298.892,5.141,3.103,-1.712,0.319,13.968,340.939,84.42,11.386,977.272,1.17703843,-2.146,-6.119,301.727,301.727
29.235,3.382,3.37,302.91,-4.979,2.829,-1.831,-0.294,13.705,340.782,85.788,11.37,977.257,1.17810547,2.623,-8.514,302.857,302.857
29.335,1.839,1.702,330.79,-22.257,0.831,-1.486,-0.697,14.316,341.146,82.589,11.395,977.264,1.17560089,-7.747,-7.416,300.852,300.852
29.434,1.419,1.404,30.501,-8.182,-0.713,-1.21,-0.202,14.694,341.369,80.472,11.372,977.265,1.17406666,6.144,-6.305,303.306,303.306
29.533,1.51,1.182,17.948,-38.519,-0.364,-1.124,-0.941,-5.061,329.447,100.0,11.384,977.277,1.2605927,-12.15,-7.926,299.255,299.255
29.634,0.913,0.872,294.075,-17.415,0.796,-0.356,-0.273,14.689,341.367,80.664,11.402,977.275,1.1740905,-1.433,-8.811,301.642,301.642
29.734,2.851,2.837,299.937,5.546,2.459,-1.416,0.276,14.49,341.248,81.582,11.379,977.287,1.17492592,14.722,-6.193,304.512,304.512
29.834,3.723,3.714,300.232,3.947,3.209,-1.87,0.256,13.919,340.91,84.695,11.387,977.257,1.17722046,-4.452,-6.506,301.381,301.381
29.934,2.67,2.657,311.687,-5.708,1.984,-1.767,-0.266,13.982,340.947,84.351,11.387,977.277,1.17698801,-11.068,-9.586,299.332,299.332
30.035,1.686,1.686,29.073,-1.108,-0.819,-1.473,-0.033,14.778,341.421,80.264,11.414,977.27,1.17371631,-0.838,-9.743,302.112,302.112
30.135,2.228,2.131,47.934,-17.021,-1.582,-1.427,-0.652,14.976,341.537,79.102,11.387,977.269,1.17291868,-14.256,-5.622,298.6,298.6
30.234,0.955,0.927,37.542,-13.887,-0.565,-0.735,-0.229,15.031,341.571,78.92,11.406,977.27,1.17268574,0.933,-7.146,303.279,303.279
30.334,1.642,1.634,291.947,5.601,1.516,-0.611,0.16,14.916,341.501,79.428,11.391,977.262,1.17315221,-0.148,-8.963,302.164,302.164
30.434,3.165,3.147,291.132,6.246,2.935,-1.134,0.344,14.361,341.172,82.372,11.399,977.246,1.17539597,-9.701,-6.501,298.979,298.979
30.534,3.41,3.397,301.915,5.068,2.883,-1.796,0.301,13.922,340.912,84.749,11.399,977.287,1.17724359,-1.538,-5.515,301.095,301.095
30.634,1.934,1.885,313.795,-12.941,1.36,-1.304,-0.433,14.289,341.13,82.756,11.399,977.266,1.17571473,-2.084,-7.22,301.318,301.318
30.734,1.338,1.292,56.857,-15.0,-1.082,-0.707,-0.346,14.936,341.513,79.289,11.384,977.28,1.17309511,-15.758,-9.606,296.529,296.529
30.834,1.426,1.356,63.87,-17.951,-1.218,-0.597,-0.439,14.885,341.484,79.665,11.406,977.271,1.17328191,-13.955,-7.087,298.252,298.252
30.934,1.247,1.185,246.129,-18.211,1.083,0.479,-0.39,14.698,341.373,80.633,11.406,977.279,1.1740545,-10.747,-5.373,298.2,298.2
31.034,2.928,2.928,259.52,0.64,2.879,0.533,0.033,14.447,341.224,81.953,11.406,977.262,1.17506015,-7.481,-8.809,300.963,300.963
31.134,2.862,2.862,279.945,0.0,2.819,-0.494,0.0,13.815,340.848,85.227,11.379,977.273,1.17767024,-8.068,-7.875,300.616,300.616
31.234,2.427,2.427,293.057,1.176,2.233,-0.95,0.05,13.829,340.856,85.217,11.391,977.286,1.17762566,8.147,-5.081,303.405,303.405
31.334,0.992,0.62,335.412,-51.288,0.258,-0.564,-0.774,14.561,341.292,81.331,11.403,977.281,1.17461669,16.706,-6.264,304.049,304.049
31.434,2.134,1.993,54.154,-20.993,-1.615,-1.167,-0.765,14.944,341.518,79.326,11.399,977.267,1.17304206,24.027,-8.416,306.182,306.182
31.534,1.779,1.722,34.334,-14.621,-0.971,-1.422,-0.449,14.852,341.463,79.711,11.382,977.273,1.1734308,16.144,-8.821,304.47,304.47
31.634,1.444,1.402,299.871,13.821,1.216,-0.698,0.345,15.058,341.585,78.705,11.391,977.257,1.1725682,-11.357,-7.131,298.339,298.339
31.734,2.961,2.927,293.93,8.671,2.675,-1.187,0.446,14.417,341.206,82.071,11.399,977.271,1.17519462,-9.662,-5.678,299.304,299.304
31.834,3.125,3.114,303.054,4.956,2.61,-1.698,0.27,13.985,340.948,84.318,11.384,977.291,1.17699444,1.434,-7.919,302.495,302.495
31.934,1.726,1.652,322.073,-16.886,1.015,-1.303,-0.501,14.412,341.203,82.097,11.399,977.287,1.17523479,-1.337,-9.627,302.082,302.082
32.034,1.41,1.406,54.71,-4.435,-1.148,-0.812,-0.109,14.943,341.517,79.285,11.39,977.275,1.17305636,-13.704,-5.586,298.453,298.453
32.134,1.782,1.727,60.995,-14.19,-1.511,-0.838,-0.437,15.002,341.553,79.05,11.403,977.283,1.17282164,-3.045,-5.897,302.243,302.243
32.234,0.619,0.422,7.021,-46.966,-0.052,-0.419,-0.452,14.956,341.526,79.264,11.399,977.281,1.17300773,12.523,-9.329,305.22,305.22
32.334,2.115,2.1,294.65,6.982,1.908,-0.876,0.257,14.857,341.466,79.752,11.394,977.281,1.17341542,2.611,-6.354,302.591,302.591
32.434,3.229,3.212,299.959,5.841,2.783,-1.604,0.329,14.276,341.123,82.91,11.414,977.285,1.17578459,1.874,-5.637,302.15,302.15
32.534,2.485,2.483,309.567,-2.072,1.914,-1.582,-0.09,14.131,341.037,83.629,11.403,977.276,1.17636847,-7.47,-6.526,299.7,299.7
32.634,1.309,1.296,13.501,-7.903,-0.303,-1.261,-0.18,14.721,341.386,80.41,11.387,977.28,1.17396784,-10.506,-8.473,298.854,298.854
32.734,2.151,1.997,51.957,-21.819,-1.573,-1.231,-0.799,14.864,341.471,79.737,11.399,977.27,1.17337036,0.764,-8.764,302.582,302.582
32.834,1.807,1.663,53.016,-22.986,-1.329,-1.001,-0.706,14.654,341.349,81.021,11.436,977.262,1.17420053,-3.514,-6.012,300.853,300.853
32.934,0.669,0.668,335.985,-0.459,0.272,-0.611,-0.005,14.672,341.356,80.625,11.379,977.268,1.17415714,9.836,-6.661,303.898,303.898
33.034,2.57,2.548,308.375,7.375,1.998,-1.582,0.33,14.262,341.114,82.969,11.411,977.257,1.17580986,-1.443,-9.059,301.608,301.608
33.134,2.932,2.929,309.859,-2.734,2.248,-1.877,-0.14,13.798,340.839,85.529,11.415,977.269,1.17772353,-7.66,-8.879,299.908,299.908
33.234,2.464,2.418,325.02,-11.122,1.386,-1.981,-0.475,14.035,340.979,84.155,11.403,977.25,1.1767329,-2.982,-4.46,301.37,301.37
33.334,2.461,2.461,42.256,0.514,-1.655,-1.821,0.022,14.97,341.534,79.196,11.399,977.268,1.17293787,-0.753,-6.357,301.583,301.583
33.434,2.724,2.295,48.46,-32.593,-1.718,-1.522,-1.467,14.842,341.458,79.828,11.394,977.257,1.17344701,3.759,-9.705,304.037,304.037
33.534,1.475,1.462,16.051,-7.522,-0.404,-1.405,-0.193,14.915,341.503,79.626,11.427,977.265,1.1731478,0.629,-9.385,302.121,302.121
33.634,1.902,1.886,313.176,7.595,1.375,-1.29,0.251,14.766,341.413,80.263,11.403,977.271,1.17376995,5.31,-6.006,303.273,303.273
33.734,3.114,3.078,306.208,8.761,2.484,-1.818,0.474,14.234,341.098,83.115,11.411,977.277,1.17594504,-7.11,-7.627,300.936,300.936
33.834,2.88,2.879,313.988,-1.312,2.072,-2.0,-0.066,14.046,340.986,84.138,11.411,977.267,1.17670584,-4.378,-7.917,301.02,301.02
33.934,2.392,2.38,329.682,-5.836,1.201,-2.054,-0.243,14.228,341.095,83.247,11.429,977.266,1.17595112,-1.212,-8.118,301.948,301.948
34.034,2.735,2.735,33.888,-0.922,-1.525,-2.27,-0.044,15.074,341.597,78.777,11.42,977.264,1.17249858,-8.49,-8.349,299.421,299.421
34.134,2.269,2.257,34.697,-5.932,-1.285,-1.856,-0.234,15.123,341.626,78.591,11.432,977.269,1.17230237,2.366,-5.623,302.031,302.031
34.234,1.193,1.191,334.482,-2.989,0.513,-1.075,-0.062,14.95,341.521,79.216,11.384,977.256,1.17300892,16.381,-7.49,305.363,305.363
34.334,3.073,3.006,312.935,11.956,2.201,-2.048,0.637,14.607,341.318,81.073,11.399,977.278,1.17443025,15.261,-8.254,305.758,305.758
34.434,3.454,3.446,313.893,3.917,2.483,-2.389,0.236,14.249,341.107,82.993,11.403,977.265,1.17587245,-4.996,-8.532,300.888,300.888
34.534,3.265,3.263,330.874,2.042,1.588,-2.85,0.116,14.279,341.125,82.949,11.424,977.238,1.17571104,3.698,-4.704,302.512,302.512
