Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],tvec_x [m],tvec_y [m],tvec_z [m],rvec_x [rad],rvec_y [rad],rvec_z [rad],qx,qy,qz,qw
105.783,-0.017,-0.132,-0.15,-0.002,-0.017,30.101,-5.233,0,-1.522,-1.638,-2.953,1.518479988,-0.251811846,4.667361233,2.066123972,-1.268095267,0.240863058,0.795892831,-0.488483724,0.092783,0.34544112
105.91,-0.017,-0.178,-0.148,-0.002,-0.023,30.101,-5.68,0,-1.730026,-1.638,-1.638,,,,,,,,,,
106.037,-0.015,0.045,-0.133,-0.002,0.006,30.131,-5.059,0,-1.938052,-1.638,-1.638,,,,,,,,,,
106.166,-0.012,0.133,-0.123,-0.001,0.017,30.115,-4.404,0,-0.821,-0.313,-1.349,0.823350619,0.416096616,5.259951142,-1.906823526,1.135991484,1.064791821,0.730258972,-0.435052307,-0.407784868,-0.333410895
106.296,-0.013,-0.043,-0.138,-0.002,-0.005,30.108,-4.641,0,-0.512,0.762,-0.258,0.508132754,0.015127634,5.067407268,-1.907395158,1.07047463,1.068687236,0.735048788,-0.412526516,-0.411837712,-0.34628724
106.423,-0.011,0.058,-0.13,-0.001,0.007,30.115,-4.639,67.761,-0.211,1.374,0.954,0.212189102,-0.181949408,5.00834353,-1.962232725,1.078804648,0.993466327,0.753549309,-0.414289542,-0.381517368,-0.339075379
106.552,-0.011,0.003,-0.137,-0.001,0,30.115,-6.664,67.761,0.039,1.607,1.607,-0.041754583,0.408640776,5.209005313,-2.218912037,1.206010576,0.886419933,0.806714971,-0.438461178,-0.322269751,-0.230445131
106.681,0.348,7.131,-0.515,0.044,0.907,29.934,-20.313,67.761,0.204,1.481,1.481,-0.15877716,-0.207874974,5.051772553,-2.403569482,1.211208401,0.683119169,0.851222731,-0.428948749,-0.241926255,-0.181368465
106.818,1.827,14.026,-0.242,0.232,1.785,29.982,-5.592,67.761,0.392,1.467,1.467,-0.159259392,0.143613566,4.847300785,-2.577878384,1.271614571,0.374841414,0.882750065,-0.435442514,-0.128357988,-0.121104777
106.945,3.605,11.221,-0.089,0.459,1.428,30.101,-3.775,67.761,0.439,1.023,0.996,0.024543819,0.895746173,4.540239995,2.784444135,-1.348946712,0.141163109,0.898795384,-0.435428767,0.045566276,0.022189214
107.073,5.016,11.574,-0.116,0.638,1.473,30.072,-3.86,67.761,0.498,0.805,0.805,0.143539523,0.740021631,4.687771623,-2.717429312,1.343835594,0.200644914,0.89322968,-0.441724034,-0.065952771,-0.051680263
107.198,6.187,6.753,-0.026,0.787,0.859,30.115,-1.365,67.761,0.467,0.393,0.393,0.322350403,0.355862781,4.743454593,2.697810554,-1.227761305,0.626001417,0.889133498,-0.404640608,0.206315017,0.056051007
107.325,6.915,4.987,-0.22,0.88,0.634,30.085,-5.419,67.761,0.5,0.342,0.291,0.379897957,0.447219558,4.904245807,2.556995752,-1.268883722,-1.004563267,0.843565429,-0.418610958,-0.331410345,0.057701098
107.449,7.4,2.569,-0.056,0.941,0.327,30.115,-1.866,67.761,0.511,0.243,0.09,0.432285085,-0.337241447,5.02570674,2.633747944,-1.173710943,0.982535686,0.863606308,-0.384859977,0.322173585,0.047656312
107.57,7.636,1.514,-0.19,0.972,0.193,30.085,-6.114,67.761,0.612,0.468,0.164,0.362372567,0.03361143,5.087001762,-2.47475464,1.082601176,1.198781127,0.833777079,-0.36474244,-0.403884979,-0.093035787
107.693,7.764,0.471,-0.132,0.988,0.06,30.124,-5.635,67.761,0.668,0.466,0.115,0.322899212,0.413510568,5.059994555,2.389607104,-0.94265116,0.966701325,0.853541307,-0.3367046,0.345295054,0.19715115
107.815,7.868,1.506,-0.107,1.001,0.192,30.092,-3.717,67.761,0.751,0.55,0.169,0.250712945,0.125522553,5.198944643,2.499745823,-0.95923611,0.71359793,0.886682272,-0.340249655,0.253119588,0.184269356
107.942,8.016,0.698,-0.16,1.02,0.089,30.108,-6.819,67.761,0.93,0.905,0.725,0.093982964,0.543819883,5.498997672,-2.780711818,1.015951976,0.516716639,0.923136153,-0.337274072,-0.171538743,-0.068119769
108.067,8.172,1.291,-0.14,1.04,0.164,30.129,-5.077,67.761,1.03,0.859,0.839,0.011314889,0.801624059,5.494012354,2.563695515,-0.88010126,0.150293448,0.922939617,-0.316839623,0.054106183,0.211819823
108.194,8.635,6.234,-0.273,1.099,0.793,30.033,-12.075,67.761,1.159,0.926,0.926,-0.062797263,0.381628576,5.25920423,-2.827617365,0.911840899,-0.433529898,0.939486355,-0.30296252,0.144041916,-0.069505586
108.322,9.591,7.075,-0.056,1.22,0.9,30.101,-3.612,67.761,1.32,1.063,1.063,-0.101342184,0.358973499,5.71367417,-2.695327651,0.795568423,-0.60867884,0.929071544,-0.274230105,0.209809813,-0.132679153
108.445,10.506,6.871,-0.17,1.337,0.874,30.085,-5.359,67.761,1.437,1.006,1.006,-0.098153745,0.298918495,5.629349274,2.658653799,-0.840030388,-0.79759053,0.910085831,-0.28755145,-0.273023829,0.120482083
108.572,11.521,8.715,-0.088,1.466,1.109,30.09,-1.585,67.761,1.576,1.048,1.05,-0.108639954,0.094104167,5.181825306,-2.617780762,0.734134586,-1.150788426,0.882724868,-0.247552761,0.388049899,-0.094507747
108.695,12.542,7.82,-0.075,1.596,0.995,30.104,-4.637,67.761,1.696,1.013,1.063,-0.104457449,0.079012016,5.20399255,-2.609601613,0.660613624,-1.258937547,0.874969376,-0.221496142,0.422107265,-0.084814547
108.822,13.54,8.334,-0.102,1.723,1.06,30.094,-5.137,67.761,1.843,1.081,1.139,-0.116121944,0.354586793,5.242838893,-2.685894495,0.558120578,-1.367736431,0.875580903,-0.181943006,0.445871534,-0.038123493
108.948,14.592,8.255,-0.143,1.857,1.05,30.074,-6.37,67.761,1.977,1.073,1.156,-0.11675885,0.339197741,5.230088327,2.658624062,-0.552017674,-1.175126673,0.894822928,-0.185794629,-0.395516728,0.091317041
109.07,15.702,8.72,-0.146,1.998,1.109,30.067,-6.733,67.761,2.098,1.03,1.138,-0.100889865,0.140384681,5.344908751,2.805394346,-0.415194135,-1.014728657,0.929444115,-0.137556328,-0.336185741,0.064738251
109.195,16.817,9.074,-0.087,2.14,1.155,30.097,-4.939,67.761,2.21,0.985,1.108,-0.069327235,0.335081221,5.095256144,2.80999037,-0.372618334,-0.997183859,0.93296013,-0.123715032,-0.331080417,0.068306249
109.32,17.938,9.098,-0.051,2.282,1.158,30.099,-3.367,67.761,2.292,0.858,0.878,-0.00659711,0.006426693,5.53088023,3.008339536,-0.282003673,-0.729136325,0.967719204,-0.090714617,-0.234547735,0.016666167
109.442,19.022,8.808,-0.071,2.42,1.121,30.108,-1.233,67.761,2.36,0.734,0.734,0.056075083,-0.268433838,5.593273087,-3.09934971,0.173705417,0.306486618,0.993540324,-0.055683725,-0.098248614,-0.01114259
109.564,19.906,6.699,-0.038,2.533,0.852,30.124,-1.282,67.761,2.413,0.615,0.615,0.119902395,0.237088239,5.473724844,2.862250041,0.089893322,-0.191985629,0.988093551,0.031032583,-0.066276447,0.135334938
109.69,20.588,5.158,-0.116,2.62,0.656,30.11,-4.026,67.761,2.52,0.716,0.711,0.097377003,0.000849722,5.462861776,-3.014306253,-0.156982987,-0.115266354,0.996093447,0.051875858,0.038090376,-0.060463744
109.813,21.2,4.442,-0.137,2.697,0.565,30.09,-4.211,67.761,2.617,0.741,0.687,0.084635083,-0.042877866,5.038470846,-2.999015342,-0.267806674,-0.190036246,0.99212853,0.088595292,0.062867428,-0.062285963
109.939,21.852,5.924,-0.092,2.78,0.754,30.097,-5.665,67.761,2.74,0.839,0.759,0.040428636,0.519499798,5.343347192,3.087532502,0.427760996,0.228549818,0.987854255,0.136861886,0.073124383,0.008100535
110.063,22.555,5.237,-0.169,2.87,0.666,30.088,-4.867,67.761,2.8,0.697,0.645,0.06928929,-0.011334075,5.316587726,-2.884866183,-0.535862845,-0.313067095,0.973191602,0.180769987,0.10561123,-0.09521862
110.188,23.274,5.679,-0.13,2.961,0.723,30.108,-3.595,67.761,2.911,0.776,0.705,0.051348375,-0.167733579,5.488308805,-2.885975576,-0.65188569,0.068905408,0.971121462,0.21935743,-0.023186447,-0.090927516
110.322,23.973,4.721,-0.107,3.05,0.601,30.106,-5.655,67.761,3,0.735,0.673,0.053981318,0.243971777,5.496164301,-2.9625811,-0.790436636,0.007723834,0.965512218,0.257605177,-0.002517216,-0.037674847
110.445,24.638,5.252,-0.137,3.135,0.668,30.133,-6.084,67.761,3.065,0.646,0.6,0.066303245,-0.234019421,5.460874317,-2.900281445,-0.90493502,-0.402189126,0.945655795,0.295060001,0.131136404,-0.038444204
110.566,25.315,5.31,-0.073,3.221,0.676,30.106,-2.886,67.761,3.111,0.538,0.506,0.113218603,0.160075305,5.510256885,-2.740793603,-0.971357198,-0.049040406,0.936014605,0.331730387,0.0167479,-0.116409267
110.699,25.882,4.824,-0.058,3.293,0.614,30.113,-2.406,67.761,3.193,0.589,0.52,0.097268182,0.434256843,5.267546079,2.538030677,1.073786534,-0.342522469,0.898793738,0.38026042,-0.121297608,0.181269745
110.824,26.411,3.732,-0.152,3.36,0.475,30.122,-6.312,67.761,3.25,0.529,0.453,0.114361176,0.149672122,5.340564467,2.548251024,1.22136699,-0.425654004,0.882743318,0.423095503,-0.147451418,0.141465574
110.944,26.904,4.648,-0.015,3.423,0.591,30.124,-1.504,67.761,3.313,0.522,0.433,0.114575053,0.488461683,5.447289825,-2.665951041,-1.467512487,-0.337048658,0.870026419,0.47891901,0.109994982,-0.039896317
111.064,27.346,3.335,-0.093,3.479,0.424,30.12,-3.563,67.761,3.329,0.37,0.297,0.145452812,0.564109046,5.449162781,2.463295624,1.530336363,-0.477187892,0.833854947,0.51803711,-0.161533792,0.101145017
111.19,27.741,3.347,-0.089,3.53,0.426,30.124,-5.214,67.761,3.39,0.421,0.312,0.141463843,0.270541002,5.531035081,-2.470388159,-1.662608666,-0.170066078,0.825646569,0.555672652,0.056839033,-0.079403853
111.309,28.07,1.885,-0.09,3.572,0.24,30.136,-3.261,67.761,3.432,0.386,0.265,0.140724872,0.258936593,5.323064144,2.247136855,1.70790199,-0.542834623,0.774845825,0.588909715,-0.187177359,0.1332814
111.432,28.315,2.409,-0.115,3.603,0.307,30.12,-4.897,67.761,3.493,0.436,0.288,0.109054835,0.496894466,5.494846346,2.329273482,1.942067201,-0.405921183,0.760631399,0.634188001,-0.132554807,0.040922813
111.555,28.588,2.062,-0.133,3.637,0.262,30.147,-4.495,67.761,3.517,0.343,0.216,0.119310719,0.455225101,5.388727583,2.173592338,1.97687573,-0.383341653,0.730651028,0.664524924,-0.128859938,0.089167355
111.674,28.864,2.315,-0.068,3.673,0.295,30.131,-1.723,67.761,3.573,0.386,0.25,0.098905639,0.503319157,5.406439165,2.060058585,2.229552719,-0.571559839,0.66668743,0.721540049,-0.184971322,0.026333235
111.797,29.082,1.419,-0.112,3.7,0.18,30.133,-4.428,67.761,3.63,0.425,0.285,0.074239177,0.627195399,4.87663299,-2.044970739,-2.262478639,0.526035347,0.660607467,0.730871232,-0.169930489,-0.02342318
111.919,29.289,2.066,-0.139,3.727,0.263,30.11,-7.094,67.761,3.637,0.278,0.176,0.091182862,0.582878237,5.196399453,1.930879029,2.388770272,0.363935555,0.624079643,0.772074727,0.117627655,0.024268295
112.045,29.57,2.228,-0.072,3.762,0.283,30.14,-2.398,67.761,3.642,0.187,0.109,0.119533245,0.429940788,5.349326964,1.844422596,2.405225237,-0.67813253,0.593742703,0.774272087,-0.218299343,0.017825093
112.166,29.776,1.315,-0.028,3.789,0.167,30.167,-1.022,67.761,3.649,0.133,0.049,0.144799151,0.603745979,5.237902638,-1.81021891,-2.524204289,-0.357857441,0.57893001,0.807271213,0.114447159,-0.007421564
112.288,29.861,0.76,-0.065,3.799,0.097,30.14,-2.406,0,3.665226,0.083,-0.017,0.148556927,0.505371877,5.330956645,-1.738341592,-2.49808445,-0.326286776,0.567467313,0.815479119,0.106513634,-0.040367074
112.409,29.935,0.399,-0.019,3.809,0.051,30.138,-0.683,0,3.639,0.016,-0.091,0.171804968,0.350074374,5.453684568,1.596397856,2.451830935,-0.528086713,0.535055785,0.821766528,-0.176995885,0.084187511
112.531,29.937,0.027,0.015,3.809,0.003,30.131,1.111,0,3.659,0.076,-0.069,0.153766641,0.688502802,4.923949297,1.549477864,2.429041189,-0.599903564,0.523908861,0.821306475,-0.202839163,0.099153688
112.655,29.905,-0.3,0.157,3.805,-0.038,30.136,6.553,0,3.645,0.001,-0.139,0.160203404,0.641597802,4.917342198,1.511399489,2.416163159,-0.553383184,0.516908063,0.826342887,-0.189260504,0.118928337
112.783,29.862,-0.698,0.189,3.8,-0.089,30.131,9.309,0,3.65,0.015,-0.139,0.149949747,0.379746421,5.022827906,1.472050855,2.419031272,-0.60198545,0.504620186,0.829245815,-0.206361084,0.12298353
112.905,29.701,-1.29,0.141,3.779,-0.164,30.136,4.72,0,3.629,-0.054,-0.206,0.152685959,0.629802431,5.178166499,1.415771892,2.39557301,-0.663382218,0.490039314,0.829176622,-0.229615638,0.140015211
113.029,29.538,-1.197,0.13,3.758,-0.152,30.151,5.207,0,3.598,-0.133,-0.278,0.15934548,0.344132313,5.537174964,1.501152999,2.477961176,-0.395201928,0.510350782,0.842438728,-0.134357799,0.108568183
113.152,29.351,-1.919,0.156,3.734,-0.244,30.122,6.737,0,3.574,-0.155,-0.306,0.157299088,0.192914318,5.024194171,1.436244947,2.371682927,-0.38800736,0.505524444,0.834776614,-0.136569466,0.170122959
113.276,29.078,-2.36,0.144,3.7,-0.3,30.131,5.387,0,3.54,-0.206,-0.36,0.155026159,0.466750091,5.37885205,1.469380829,2.39808249,-0.507388037,0.508989991,0.830690016,-0.175757997,0.141394532
113.397,28.778,-2.45,0.176,3.662,-0.312,30.138,7.826,0,3.492,-0.277,-0.428,0.173242772,0.238769672,5.583370954,-1.551574294,-2.445450867,-0.074959434,0.531563278,0.837801892,0.025680809,-0.121938373
113.523,28.432,-3.003,0.185,3.618,-0.382,30.11,6.674,0,3.468,-0.246,-0.416,0.148583649,0.307653599,5.096162445,-1.552864907,-2.37067635,0.160964827,0.540793772,0.825601119,-0.056056889,-0.150938777
113.647,27.995,-3.419,0.131,3.562,-0.435,30.12,4.415,0,3.412,-0.324,-0.487,0.151277977,0.559156724,5.211351556,-1.647056676,-2.375100569,0.223665587,0.563979732,0.813274129,-0.076586835,-0.121022763
113.767,27.59,-3.342,0.179,3.51,-0.425,30.129,7.27,0,3.38,-0.296,-0.466,0.134628222,0.324121958,5.474435875,-1.642250482,-2.35750027,0.097103894,0.566189148,0.812781658,-0.033477945,-0.133022751
113.89,27.132,-3.712,0.156,3.452,-0.472,30.108,6.773,0,3.312,-0.403,-0.55,0.135479835,0.328422201,5.482406929,-1.629472809,-2.295977889,-0.041453232,0.571036981,0.804608874,0.014526986,-0.162204479
114.012,26.672,-3.741,0.178,3.394,-0.476,30.113,9.222,0,3.274,-0.368,-0.525,0.122280657,0.411090622,5.402519232,1.620895104,2.196886764,-0.105404112,0.58087625,0.787292985,-0.037773416,0.203287254
114.133,26.159,-4.508,0.125,3.328,-0.574,30.12,5.439,0,3.198,-0.466,-0.602,0.128180876,0.242724764,5.550217941,1.747901088,2.23248156,-0.05850789,0.609155669,0.778035329,-0.020390406,0.152232155
114.254,25.645,-4.004,0.193,3.263,-0.509,30.12,7.973,0,3.153,-0.429,-0.575,0.107294814,0.282279216,5.524889507,1.840887339,2.214581781,-0.300954621,0.630971743,0.759057057,-0.10315344,0.122745313
114.376,25.087,-4.864,0.143,3.192,-0.619,30.12,7.516,0,3.082,-0.494,-0.625,0.113686687,0.396891442,5.592629427,1.965643533,2.176967587,-0.279106934,0.663973321,0.735356322,-0.094279332,0.09747777
114.501,24.523,-4.386,0.197,3.12,-0.558,30.11,5.47,0,3.01,-0.53,-0.654,0.113317483,0.369072728,5.513483791,-2.073405254,-2.143767364,-0.220612809,0.691341838,0.71480289,0.073559602,-0.075447177
114.512,23.915,-4.943,0.169,3.043,-0.629,30.099,7.214,2.984,3.00417,-0.53,0,,,,,,,,,,
114.612,23.539,-2.355,0.015,2.995,-0.3,30.14,1.723,67.761,2.95117,-0.53,1.51,,,,,,,,,,
114.712,23.559,3.238,-0.499,2.997,0.412,30.044,-18.049,67.761,2.89817,-0.53,1.525,,,,,,,,,,
114.812,24.298,11.278,-0.575,3.092,1.435,29.864,-24.653,67.761,2.84517,-0.53,1.669,,,,,,,,,,
114.912,25.693,14.447,-0.168,3.269,1.838,30.019,-4.716,67.761,2.79217,-0.53,3.309,,,,,,,,,,
115.012,27.263,17.448,-0.464,3.469,2.22,29.871,-18.521,67.761,2.73917,-0.53,2.855,,,,,,,,,,
115.113,29.308,23.374,-0.449,3.729,2.974,29.763,-15.971,67.761,2.68564,-0.53,2.342,,,,,,,,,,
115.213,31.534,20.058,0.118,4.012,2.552,30.158,2.949,67.761,2.63264,-0.53,2.306,,,,,,,,,,
115.312,33.311,16.66,-0.278,4.238,2.12,29.987,-11.644,67.761,2.58017,-0.53,2.269,,,,,,,,,,
115.412,35.01,17.523,-0.362,4.454,2.23,29.946,-11.572,67.761,2.52717,-0.53,2.419,,,,,,,,,,
115.512,36.851,18.841,-0.377,4.689,2.397,29.891,-11.818,67.761,2.47417,-0.53,2.595,,,,,,,,,,
115.612,38.872,20.932,-0.275,4.946,2.663,29.916,-8.469,67.761,2.42117,-0.53,1.972,,,,,,,,,,
115.712,40.835,16.828,0.124,5.196,2.141,30.161,6.014,67.761,2.36817,-0.53,2.257,,,,,,,,,,
115.813,42.426,17.062,-0.29,5.398,2.171,29.948,-14.335,67.761,2.31464,-0.53,2.016,,,,,,,,,,
115.913,44.064,16.359,-0.147,5.606,2.081,30.035,-5.433,67.761,2.26164,-0.53,1.978,,,,,,,,,,
116.013,45.633,15.155,-0.255,5.806,1.928,30.028,-11.629,67.761,2.20864,-0.53,1.972,,,,,,,,,,
116.113,47.167,14.8,-0.305,6.001,1.883,29.989,-11.282,67.761,2.15564,-0.53,2.013,,,,,,,,,,
116.213,48.733,15.557,-0.239,6.2,1.979,30.001,-7.862,67.761,2.10264,-0.53,2.019,,,,,,,,,,
116.313,50.334,15.705,-0.21,6.404,1.998,30.001,-8.43,67.761,2.04964,-0.53,2.057,,,,,,,,,,
116.413,51.941,17.014,-0.133,6.609,2.165,30.033,-6.225,67.761,1.99664,-0.53,2.056,,,,,,,,,,
116.513,53.564,16.205,-0.182,6.815,2.062,30.035,-6.589,67.761,1.94364,-0.53,2.042,,,,,,,,,,
116.613,55.175,15.545,-0.264,7.02,1.978,30.01,-9.333,67.761,1.89064,-0.53,2.028,,,,,,,,,,
116.713,56.766,16.042,-0.179,7.223,2.041,30.033,-7.956,67.761,1.83764,-0.53,2.06,,,,,,,,,,
116.813,58.374,16.052,-0.166,7.427,2.042,30.035,-5.277,67.761,1.78464,-0.53,2.042,,,,,,,,,,
116.913,59.995,16.283,-0.144,7.633,2.072,30.058,-5.155,67.761,1.73164,-0.53,2.064,,,,,,,,,,
117.014,61.611,16.311,-0.18,7.839,2.075,30.049,-9.192,67.761,1.67811,-0.53,2.018,,,,,,,,,,
117.114,63.213,15.356,-0.144,8.043,1.954,30.067,-4.193,67.761,1.62511,-0.53,2,,,,,,,,,,
117.213,64.779,15.812,-0.116,8.242,2.012,30.076,-5.845,67.761,1.57264,-0.53,2.086,,,,,,,,,,
117.313,66.382,16.394,-0.14,8.446,2.086,30.069,-4.726,67.761,1.51964,-0.53,2.063,,,,,,,,,,
117.414,68.046,16.357,-0.054,8.658,2.081,30.097,-3.792,67.761,1.46611,-0.53,2.105,,,,,,,,,,
117.514,69.685,15.99,-0.201,8.866,2.034,30.053,-6.966,67.761,1.41311,-0.53,2.189,,,,,,,,,,
117.614,71.377,17.296,-0.106,9.082,2.201,30.058,-5.065,67.761,1.36011,-0.53,2.266,,,,,,,,,,
117.714,73.148,17.753,-0.158,9.307,2.259,30.042,-6.495,67.761,1.30711,-0.53,2.329,,,,,,,,,,
117.814,74.972,18.698,-0.093,9.539,2.379,30.065,-4.403,67.761,1.25411,-0.53,2.443,,,,,,,,,,
117.914,76.857,19.136,-0.165,9.779,2.435,30.046,-3.392,67.761,1.20111,-0.53,2.828,,,,,,,,,,
118.014,78.912,22.582,-0.223,10.04,2.873,29.944,-8.641,67.761,1.14811,-0.53,2.889,,,,,,,,,,
118.114,81.216,22.845,-0.177,10.334,2.907,29.989,-5.946,67.761,1.09511,-0.53,2.89,,,,,,,,,,
118.214,83.523,22.598,-0.129,10.627,2.875,30.033,-6.152,67.761,1.04211,-0.53,2.952,,,,,,,,,,
118.314,85.8,23.241,-0.19,10.917,2.957,29.989,-6.944,67.761,0.98911,-0.53,2.356,,,,,,,,,,
118.414,87.963,19.433,0.126,11.192,2.473,30.17,5.099,67.761,0.93611,-0.53,2.925,,,,,,,,,,
118.514,89.864,20.45,-0.548,11.434,2.602,29.786,-18.753,67.761,0.88311,-0.53,2.949,,,,,,,,,,
118.614,92.166,23.475,-0.341,11.727,2.987,29.855,-11.108,67.761,0.83011,-0.53,2.94,,,,,,,,,,
118.714,94.564,23.338,-0.155,12.032,2.969,29.987,-6.687,67.761,0.77711,-0.53,2.934,,,,,,,,,,
118.814,96.864,22.952,-0.169,12.324,2.92,30.003,-4.918,67.761,0.72411,-0.53,2.749,,,,,,,,,,
118.914,99.068,21.307,-0.158,12.605,2.711,30.033,-6.853,67.761,0.67111,-0.53,2.936,,,,,,,,,,
119.014,101.262,22.916,-0.3,12.884,2.916,29.893,-12.249,67.761,0.61811,-0.53,2.647,,,,,,,,,,
119.115,103.506,20.98,-0.085,13.169,2.669,30.085,-3.206,67.761,0.56458,-0.53,2.646,,,,,,,,,,
119.215,105.546,20.057,-0.227,13.429,2.552,29.989,-7.741,67.761,0.51158,-0.53,2.626,,,,,,,,,,
119.315,107.586,20.69,-0.198,13.689,2.632,29.978,-10.241,67.761,0.45858,-0.53,2.516,,,,,,,,,,
119.415,109.596,19.703,-0.178,13.944,2.507,30.019,-6.486,67.761,0.40558,-0.53,2.281,,,,,,,,,,
119.515,111.451,17.894,-0.083,14.18,2.277,30.069,-4.173,67.761,0.35258,-0.53,2.344,,,,,,,,,,
119.615,113.212,17.876,-0.259,14.405,2.275,29.964,-11.311,67.761,0.29958,-0.53,2.407,,,,,,,,,,
119.715,115.084,19.558,-0.183,14.643,2.488,29.978,-10.837,67.761,0.24658,-0.53,2.408,,,,,,,,,,
119.815,116.999,19.043,-0.195,14.886,2.423,30.005,-7.517,67.761,0.19358,-0.53,2.423,,,,,,,,,,
119.915,118.891,19.168,-0.159,15.127,2.439,30.01,-6.737,67.761,0.14058,-0.53,2.406,,,,,,,,,,
120.015,120.78,19.043,-0.207,15.367,2.423,29.992,-11.467,67.761,0.08758,-0.53,2.406,,,,,,,,,,
120.115,122.665,18.232,-0.311,15.607,2.32,29.969,-11.436,67.761,0.03458,-0.53,2.385,,,,,,,,,,
120.215,124.541,18.615,-0.185,15.846,2.368,30.008,-8.129,67.761,-0.01842,-0.53,2.302,,,,,,,,,,
120.315,126.363,17.909,-0.204,16.078,2.279,30.017,-5.318,67.761,-0.07142,-0.53,2.605,,,,,,,,,,
120.415,128.259,20.363,-0.39,16.319,2.591,29.875,-13.959,67.761,-0.12442,-0.53,2.618,,,,,,,,,,
120.515,130.364,21.208,-0.164,16.587,2.698,29.978,-6.509,67.761,-0.17742,-0.53,2.733,,,,,,,,,,
120.616,132.527,21.193,-0.25,16.862,2.696,29.95,-9.012,67.761,-0.23095,-0.53,3.002,,,,,,,,,,
120.716,134.779,24.097,-0.278,17.149,3.066,29.884,-12.799,67.761,-0.28395,-0.53,2.883,,,,,,,,,,
120.816,137.132,22.807,-0.144,17.448,2.902,29.989,-7.308,67.761,-0.33695,-0.53,2.827,,,,,,,,,,
120.916,139.364,21.685,-0.194,17.732,2.759,29.994,-5.946,67.761,-0.38995,-0.53,2.843,,,,,,,,,,
121.016,141.559,21.963,-0.205,18.011,2.794,29.955,-8.545,67.761,-0.44295,-0.53,2.896,,,,,,,,,,
121.116,143.812,23.325,-0.206,18.298,2.968,29.941,-8.531,67.761,-0.49595,-0.53,2.812,,,,,,,,,,
121.216,146.063,22.103,-0.126,18.584,2.812,30.037,-5.969,67.761,-0.54895,-0.53,2.733,,,,,,,,,,
121.316,148.212,20.628,-0.232,18.858,2.625,29.989,-8.15,67.761,-0.60195,-0.53,2.737,,,,,,,,,,
121.416,150.335,21.35,-0.245,19.128,2.716,29.971,-7.946,67.761,-0.65495,-0.53,2.702,,,,,,,,,,
121.516,152.466,21.481,-0.135,19.399,2.733,30.008,-7.549,67.761,-0.70795,-0.53,2.621,,,,,,,,,,
121.616,154.542,20.312,-0.139,19.663,2.584,30.037,-5.27,67.761,-0.76095,-0.53,2.449,,,,,,,,,,
121.717,156.522,18.854,-0.122,19.915,2.399,30.078,-3.932,67.761,-0.81448,-0.53,2.689,,,,,,,,,,
121.816,158.476,21.214,-0.285,20.164,2.699,29.921,-11.455,67.761,-0.86695,-0.53,3.022,,,,,,,,,,
121.916,160.732,23.76,-0.327,20.451,3.023,29.861,-9.703,67.761,-0.91995,-0.53,3.392,,,,,,,,,,
