Timestamp [s],Wind 3D norm [m/s],Wind 2D norm [m/s],Horizontal wind direction [°],Vertical wind direction [°],U Vector [m/s],V Vector [m/s],W Vector [m/s],Temperature [°C],Speed of sound [m/s],Humidity [%],Dew point [°C],Pressure [hPa],Air density [kg/cm³],Pitch [°],Roll [°],Heading [°],TrueHead [°]
471.089,2.435,2.433,87.003,-2.704,-2.429,-0.127,-0.115,-0.29,331.675,45.663,-10.569,967.467,1.23122776,4.199,-9.853,306.275,306.275
471.189,0.337,0.333,124.822,8.984,-0.273,0.19,0.053,-0.297,331.671,45.631,-10.585,967.472,1.23126686,4.345,-6.223,305.56,305.56
471.289,0.896,0.771,279.111,30.528,0.762,-0.122,0.455,-0.911,331.297,47.726,-10.585,967.469,1.2340399,4.263,-7.296,305.957,305.957
471.39,0.364,0.285,64.901,38.382,-0.258,-0.121,0.226,-1.074,331.199,48.394,-10.56,967.491,1.23480141,4.048,-11.176,306.659,306.659
471.49,2.066,2.064,106.909,2.696,-1.975,0.6,0.097,-0.165,331.752,45.265,-10.564,967.472,1.23066616,2.797,-15.112,307.31,307.31
471.59,4.029,3.983,88.588,-8.722,-3.981,-0.098,-0.611,-0.164,331.752,45.209,-10.579,967.475,1.23067009,2.871,-14.939,305.86,305.86
471.69,1.628,1.609,79.916,8.716,-1.585,-0.282,0.247,-0.262,331.693,45.639,-10.55,967.489,1.231125,2.368,-11.557,306.318,306.318
471.79,0.571,0.527,276.869,22.745,0.523,-0.063,0.221,-0.426,331.593,46.097,-10.575,967.472,1.23184645,2.952,-8.204,304.978,304.978
471.89,0.525,0.086,290.604,80.539,0.081,-0.03,0.518,-1.023,331.23,48.157,-10.575,967.485,1.2345655,3.077,-7.254,305.398,305.398
471.99,2.552,2.551,106.674,1.487,-2.444,0.732,0.066,-0.148,331.761,45.122,-10.589,967.48,1.23060513,2.196,-11.451,306.324,306.324
472.09,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.133,-99.44,967.464,13.70022774,1.903,-14.859,306.518,306.518
472.19,1.88,1.88,86.803,0.0,-1.877,-0.105,0.0,-0.178,331.744,45.324,-10.56,967.5,1.23076189,1.486,-14.783,306.579,306.579
472.29,0.295,0.295,179.035,0.0,-0.005,0.295,0.0,-0.211,331.723,45.381,-10.575,967.471,1.23087728,2.095,-11.228,306.724,306.724
472.39,0.448,0.282,267.901,50.915,0.282,0.01,0.347,-0.831,331.346,47.503,-10.57,967.476,1.23368311,2.6,-7.198,305.41,305.41
472.49,1.537,1.112,117.4,-43.664,-0.987,0.512,-1.061,-0.997,331.245,48.048,-10.579,967.491,1.23445678,2.888,-7.999,306.062,306.062
472.59,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.096,-99.44,967.472,13.70034981,3.391,-11.433,306.262,306.262
472.691,2.781,2.781,88.865,0.0,-2.78,-0.055,0.0,-0.452,331.577,46.257,-10.555,967.484,1.23197806,3.791,-14.458,307.293,307.293
472.791,0.99,0.99,87.86,-0.735,-0.99,-0.037,-0.013,-0.424,331.594,46.111,-10.569,967.462,1.23182583,4.252,-13.928,306.917,306.917
472.891,0.688,0.585,254.218,31.774,0.563,0.159,0.362,-0.833,331.346,47.583,-10.55,967.46,1.23366833,5.064,-10.348,306.346,306.346
472.991,0.779,0.753,98.843,-14.732,-0.744,0.116,-0.198,-1.304,331.059,49.203,-10.564,967.47,1.23582041,4.755,-7.027,305.341,305.341
473.091,1.796,1.796,109.559,0.058,-1.692,0.601,0.002,-0.451,331.578,46.221,-10.564,967.469,1.23195434,3.809,-6.568,305.821,305.821
473.191,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.156,-99.44,967.469,13.70029736,2.552,-10.562,306.577,306.577
473.291,1.974,1.974,82.385,-0.54,-1.957,-0.262,-0.019,-0.342,331.644,45.836,-10.569,967.479,1.23147678,1.212,-14.901,306.27,306.27
473.391,0.391,0.262,263.651,48.013,0.26,0.029,0.291,-0.374,331.624,45.888,-10.585,967.483,1.23162842,1.0,-14.587,306.556,306.556
473.491,0.285,0.147,111.149,58.856,-0.137,0.053,0.244,-0.995,331.247,48.113,-10.56,967.471,1.23441756,1.361,-10.693,305.911,305.911
473.591,2.921,2.92,117.183,1.727,-2.597,1.334,0.088,-0.229,331.712,45.494,-10.56,967.482,1.23096979,1.97,-6.997,305.347,305.347
473.691,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.121,-99.44,967.477,13.70041466,2.912,-8.219,305.767,305.767
473.791,2.844,2.841,98.401,-2.277,-2.811,0.415,-0.113,-0.163,331.753,45.239,-10.569,967.474,1.23066032,2.868,-12.43,306.143,306.143
473.891,0.494,0.337,158.905,47.036,-0.121,0.314,0.362,-0.126,331.775,45.151,-10.56,967.48,1.23050082,2.819,-14.812,307.267,307.267
473.992,0.642,0.46,303.945,44.255,0.381,-0.257,0.448,-0.897,331.306,47.695,-10.579,967.473,1.23397803,3.058,-14.205,306.619,306.619
474.092,1.049,1.04,120.024,-7.384,-0.901,0.52,-0.135,-1.005,331.241,48.149,-10.56,967.464,1.23445451,3.464,-10.288,305.942,305.942
474.192,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.107,-99.44,967.471,13.70032883,3.255,-7.173,306.179,306.179
474.292,2.634,2.634,86.256,0.0,-2.628,-0.172,0.0,-0.294,331.673,45.762,-10.546,967.464,1.23123956,3.415,-7.665,305.673,305.673
474.392,0.657,0.657,92.387,0.0,-0.656,0.027,0.0,-0.24,331.706,45.459,-10.579,967.475,1.23101139,3.529,-11.291,306.016,306.016
474.492,1.194,1.169,270.329,11.65,1.169,-0.007,0.241,-0.697,331.428,47.178,-10.533,967.461,1.23305464,3.494,-14.848,307.834,307.834
474.592,1.047,0.971,321.946,21.879,0.599,-0.765,0.39,-1.259,331.086,48.924,-10.594,967.467,1.23561573,3.054,-14.174,307.85,307.85
474.692,1.465,1.464,114.529,1.897,-1.332,0.608,0.048,-0.286,331.678,45.683,-10.56,967.495,1.23124409,2.916,-11.575,306.292,306.292
474.793,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.107,-99.44,967.47,13.70031452,2.592,-8.55,306.095,306.095
474.893,1.698,1.698,93.255,-0.176,-1.695,0.096,-0.005,-0.113,331.783,45.03,-10.583,967.473,1.23043716,2.37,-8.285,306.294,306.294
474.992,0.769,0.768,256.619,2.832,0.747,0.178,0.038,-0.234,331.71,45.544,-10.55,967.482,1.23098814,2.014,-11.393,305.349,305.349
475.093,0.756,0.56,315.581,42.223,0.392,-0.4,0.508,-0.923,331.29,47.804,-10.575,967.495,1.23412383,1.95,-13.859,306.546,306.546
475.193,1.908,1.878,112.355,-10.079,-1.737,0.714,-0.334,-0.353,331.637,45.864,-10.572,967.473,1.2315203,1.879,-13.886,306.469,306.469
475.293,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.093,-99.44,967.49,13.70060062,-10.521,-9.982,302.255,302.255
475.393,2.856,2.852,89.349,3.088,-2.852,-0.032,0.154,-0.234,331.71,45.59,-10.538,967.475,1.23097861,-22.159,-6.067,297.77,297.77
475.493,0.85,0.85,166.842,0.0,-0.193,0.827,0.0,-0.078,331.804,44.982,-10.564,967.47,1.23027611,-19.536,-6.553,300.136,300.136
475.593,1.141,1.141,209.786,0.0,0.567,0.99,0.0,-0.425,331.594,46.183,-10.55,967.471,1.23183763,-5.444,-10.791,305.103,305.103
475.693,1.406,1.406,162.081,0.0,-0.433,1.338,0.0,-0.811,331.359,47.542,-10.541,967.477,1.23359072,-0.215,-14.375,307.409,307.409
475.793,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.069,-99.44,967.458,13.70015526,-1.294,-12.462,305.893,305.893
475.893,2.862,2.861,94.301,2.049,-2.853,0.215,0.102,0.217,331.984,44.056,-10.555,967.473,1.22894812,-6.797,-8.677,303.787,303.787
475.993,0.442,0.442,47.01,1.483,-0.323,-0.301,0.011,-0.069,331.81,44.983,-10.555,967.473,1.23023558,-2.732,-6.944,305.535,305.535
476.093,1.909,1.906,221.81,3.554,1.27,1.42,0.118,-0.421,331.596,46.043,-10.585,967.483,1.23183751,0.448,-7.549,305.465,305.465
476.193,0.999,0.999,202.897,1.337,0.389,0.92,0.023,-0.868,331.324,47.706,-10.55,967.473,1.23384535,8.023,-10.65,308.507,308.507
476.293,2.114,2.093,102.036,8.091,-2.047,0.436,0.298,-0.12,331.778,45.081,-10.575,967.48,1.23047829,3.78,-14.144,307.859,307.859
476.394,3.915,3.913,100.227,1.792,-3.851,0.695,0.122,0.235,331.994,43.969,-10.564,967.482,1.22888196,7.622,-14.203,308.656,308.656
476.494,1.996,1.98,108.85,7.243,-1.874,0.64,0.252,-0.01,331.846,44.789,-10.555,967.496,1.22999787,2.83,-11.864,307.755,307.755
476.594,1.233,1.233,207.428,-1.923,0.568,1.094,-0.041,-0.236,331.708,45.52,-10.559,967.496,1.23101878,15.238,-8.902,309.356,309.356
476.694,0.991,0.991,199.312,0.0,0.328,0.935,0.0,-0.757,331.391,47.227,-10.575,967.502,1.23338139,18.316,-9.099,309.601,309.601
476.794,2.572,2.569,135.518,2.746,-1.8,1.833,0.123,-0.411,331.602,46.118,-10.555,967.493,1.23180401,14.802,-11.652,309.765,309.765
476.894,3.94,3.94,112.73,0.0,-3.634,1.522,0.0,0.273,332.017,43.847,-10.564,967.502,1.22873533,10.965,-13.723,310.429,310.429
476.994,2.941,2.941,99.404,0.385,-2.902,0.481,0.02,-0.122,331.778,45.105,-10.569,967.508,1.2305187,5.116,-12.949,308.392,308.392
477.094,0.765,0.733,154.026,16.609,-0.321,0.659,0.219,0.011,331.859,44.755,-10.546,967.498,1.22990668,4.429,-9.499,306.721,306.721
477.194,0.726,0.693,251.357,17.139,0.657,0.222,0.214,-0.547,331.519,46.526,-10.569,967.496,1.23242259,12.524,-6.945,307.535,307.535
477.295,0.57,0.557,76.576,12.21,-0.542,-0.129,0.121,-0.857,331.331,47.555,-10.579,967.483,1.23380959,19.582,-7.784,309.343,309.343
477.394,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.096,-99.44,967.498,13.70071411,16.436,-11.571,310.277,310.277
477.494,3.882,3.814,87.984,-10.77,-3.812,-0.134,-0.726,-0.087,331.798,44.937,-10.585,967.507,1.2303642,20.822,-14.01,311.014,311.014
477.594,1.811,1.807,81.004,-3.813,-1.785,-0.283,-0.12,-0.324,331.654,45.704,-10.589,967.5,1.23142242,17.885,-12.043,310.718,310.718
477.695,0.372,0.37,300.768,4.723,0.318,-0.189,0.031,-0.637,331.465,46.832,-10.57,967.503,1.23283768,9.027,-9.211,307.873,307.873
477.795,0.827,0.81,283.095,11.763,0.789,-0.183,0.169,-1.071,331.2,48.35,-10.569,967.501,1.23480594,10.2,-7.177,307.183,307.183
477.895,1.173,1.162,93.666,-7.808,-1.16,0.074,-0.159,-0.575,331.502,46.565,-10.585,967.5,1.23255599,7.728,-7.498,307.757,307.757
477.995,3.712,3.711,82.538,-1.745,-3.679,-0.482,-0.113,0.133,331.932,44.221,-10.585,967.498,1.22935903,8.946,-10.139,307.92,307.92
478.095,2.69,2.689,76.998,-1.481,-2.62,-0.605,-0.07,-0.275,331.684,45.55,-10.587,967.489,1.23118925,7.141,-12.506,307.888,307.888
478.195,0.398,0.348,40.306,29.255,-0.225,-0.265,0.195,-0.314,331.661,45.762,-10.564,967.484,1.23135722,7.442,-12.349,308.95,308.95
478.295,0.705,0.606,286.732,30.785,0.58,-0.174,0.361,-0.747,331.397,47.213,-10.569,967.491,1.2333225,10.102,-11.436,308.233,308.233
478.395,0.896,0.896,79.897,0.0,-0.882,-0.157,0.0,-0.494,331.551,46.382,-10.56,967.483,1.23216844,5.121,-9.997,306.945,306.945
478.495,3.264,3.264,80.687,-0.446,-3.221,-0.528,-0.025,0.284,332.024,43.766,-10.577,967.472,1.2286483,2.811,-9.739,306.662,306.662
478.595,3.165,3.164,69.939,0.943,-2.972,-1.085,0.052,0.089,331.905,44.4,-10.575,967.483,1.22954023,1.595,-11.801,306.335,306.335
478.695,0.836,0.763,42.505,24.112,-0.515,-0.562,0.341,-0.08,331.803,44.948,-10.575,967.484,1.23030043,-2.809,-14.221,306.207,306.207
478.795,0.839,0.839,242.316,0.0,0.743,0.39,0.0,-0.336,331.648,45.884,-10.55,967.474,1.23143923,-20.602,-12.674,297.774,297.774
478.895,0.356,0.271,246.306,40.384,0.248,0.109,0.23,-0.976,331.258,48.032,-10.564,967.481,1.23434627,-28.461,-8.765,294.171,294.171
478.996,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.096,-99.44,967.479,13.70045185,-20.676,-8.407,298.323,298.323
479.096,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.096,-99.44,967.489,13.70058346,-3.223,-10.117,304.936,304.936
479.196,1.742,1.742,80.387,0.0,-1.718,-0.291,0.0,-0.207,331.726,45.329,-10.585,967.483,1.23087084,7.38,-12.127,307.24,307.24
479.296,0.568,0.545,251.126,16.392,0.516,0.176,0.16,-0.331,331.65,45.762,-10.579,967.496,1.23144925,0.51,-13.806,306.597,306.597
479.396,0.659,0.392,349.708,53.51,0.07,-0.386,0.53,-1.125,331.168,48.58,-10.559,967.477,1.23501682,1.072,-13.726,307.222,307.222
479.496,3.123,3.123,109.976,-0.502,-2.935,1.067,-0.027,-0.249,331.7,45.56,-10.56,967.488,1.23106706,2.278,-11.878,306.689,306.689
479.596,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.119,-99.44,967.469,13.70030403,4.141,-9.897,306.999,306.999
479.696,2.559,2.556,98.292,2.591,-2.53,0.369,0.116,-0.154,331.758,45.229,-10.564,967.478,1.23062444,3.362,-8.804,306.267,306.267
479.796,0.369,0.311,163.83,32.551,-0.087,0.299,0.199,-0.232,331.711,45.539,-10.55,967.486,1.23098612,3.952,-11.211,306.568,306.568
479.896,0.656,0.604,268.669,22.98,0.604,0.014,0.256,-0.721,331.413,47.104,-10.575,967.465,1.23317254,3.566,-13.267,306.769,306.769
479.996,1.6,1.585,113.95,-7.939,-1.448,0.643,-0.221,-0.618,331.476,46.749,-10.575,967.467,1.2327075,3.321,-13.906,307.318,307.318
480.097,2.937,2.934,94.813,2.606,-2.924,0.246,0.134,0.312,332.041,43.706,-10.569,967.468,1.22851789,2.55,-11.925,307.047,307.047
480.197,3.201,3.201,91.232,0.0,-3.2,0.069,0.0,-0.104,331.788,44.993,-10.585,967.467,1.23039031,2.486,-9.533,306.259,306.259
480.297,0.941,0.941,95.055,0.0,-0.938,0.083,0.0,0.025,331.867,44.66,-10.56,967.466,1.22980523,3.462,-9.402,305.809,305.809
480.397,0.729,0.693,250.315,18.164,0.652,0.233,0.227,-0.221,331.718,45.522,-10.545,967.475,1.23092341,3.305,-11.421,307.189,307.189
480.497,0.613,0.474,115.331,39.341,-0.428,0.203,0.389,-0.792,331.37,47.368,-10.569,967.496,1.23353052,3.189,-12.93,306.44,306.44
480.597,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.069,-99.44,967.477,13.70041466,2.981,-13.228,306.901,306.901
480.697,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.07,-99.44,967.466,13.70026207,2.387,-11.777,306.888,306.888
480.798,1.684,1.682,98.28,2.821,-1.664,0.242,0.083,-0.172,331.747,45.252,-10.575,967.477,1.23070824,2.709,-9.971,306.45,306.45
480.897,0.718,0.663,214.439,22.528,0.375,0.547,0.275,-0.33,331.651,45.882,-10.546,967.488,1.23143208,1.248,-9.324,305.417,305.417
480.998,0.515,0.162,189.817,71.656,0.028,0.16,0.489,-1.033,331.223,48.148,-10.587,967.484,1.23461211,-2.0,-11.052,305.291,305.291
481.099,3.191,3.191,121.577,-0.546,-2.718,1.671,-0.03,-0.417,331.599,46.156,-10.55,967.467,1.23179603,-2.179,-12.15,305.176,305.176
481.198,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.08,-99.44,967.468,13.70029449,3.699,-12.053,307.288,307.288
481.298,3.123,3.122,106.062,-0.988,-3.0,0.864,-0.054,-0.077,331.805,44.959,-10.57,967.487,1.23029232,4.966,-11.174,306.603,306.603
481.398,0.896,0.815,153.783,24.489,-0.36,0.731,0.371,-0.141,331.766,45.17,-10.569,967.473,1.23056328,3.077,-8.51,307.234,307.234
481.498,0.622,0.55,236.016,27.815,0.456,0.307,0.29,-0.678,331.439,46.995,-10.564,967.458,1.23296869,7.619,-8.919,308.225,308.225
481.598,1.795,1.787,135.573,5.661,-1.251,1.276,0.177,-0.79,331.371,47.472,-10.541,967.468,1.23348653,1.828,-10.944,307.229,307.229
481.699,4.054,4.054,109.396,0.0,-3.824,1.346,0.0,0.249,332.003,43.904,-10.57,967.477,1.22881055,1.202,-11.973,307.951,307.951
481.799,3.251,3.249,98.124,1.993,-3.217,0.459,0.113,0.172,331.956,44.131,-10.575,967.471,1.22914863,7.723,-12.173,309.838,309.838
481.899,1.383,1.314,107.472,18.097,-1.254,0.395,0.43,0.076,331.897,44.407,-10.585,967.479,1.22959399,3.671,-10.881,308.171,308.171
481.999,0.978,0.853,227.548,29.297,0.629,0.575,0.478,-0.205,331.727,45.311,-10.589,967.459,1.23083687,3.992,-8.826,308.397,308.397
482.099,0.514,0.234,145.003,62.877,-0.134,0.192,0.457,-0.855,331.332,47.55,-10.579,967.479,1.23379815,7.591,-8.987,309.124,309.124
482.199,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.093,-99.44,967.469,13.70030403,4.964,-11.073,307.635,307.635
482.299,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.069,-99.44,967.469,13.70030689,-1.396,-12.237,306.655,306.655
482.399,1.838,1.838,92.797,0.0,-1.836,0.09,0.0,-0.119,331.779,45.061,-10.579,967.464,1.2304529,5.368,-12.572,308.052,308.052
482.499,0.526,0.526,184.187,0.0,0.038,0.525,0.0,-0.098,331.792,45.027,-10.569,967.469,1.23036134,0.644,-10.951,305.602,305.602
482.599,0.302,0.302,254.496,2.245,0.291,0.081,0.012,-0.926,331.288,47.799,-10.579,967.474,1.23411322,-11.157,-8.663,301.985,301.985
482.699,2.503,2.502,122.167,-1.669,-2.118,1.332,-0.073,-0.473,331.564,46.329,-10.555,967.48,1.2320689,4.006,-9.098,306.824,306.824
482.799,4.184,4.184,105.912,0.148,-4.024,1.147,0.011,0.325,332.049,43.645,-10.575,967.461,1.22844982,2.975,-10.339,305.948,305.948
482.899,2.594,2.593,93.603,-0.963,-2.588,0.163,-0.044,-0.035,331.83,44.892,-10.55,967.49,1.23010468,2.836,-12.364,306.241,306.241
483.0,0.71,0.649,130.679,23.798,-0.492,0.423,0.286,0.011,331.858,44.635,-10.58,967.464,1.22986794,2.844,-12.719,306.855,306.855
483.1,0.762,0.573,251.051,41.204,0.542,0.186,0.502,-0.5,331.547,46.312,-10.585,967.482,1.2321949,3.184,-11.241,306.513,306.513
483.2,1.015,1.014,124.773,2.314,-0.833,0.578,0.041,-0.748,331.397,47.124,-10.594,967.474,1.23330712,3.339,-9.944,306.618,306.618
483.3,3.38,3.374,110.809,3.361,-3.154,1.199,0.198,0.161,331.949,44.117,-10.589,967.479,1.22920907,3.318,-9.825,305.949,305.949
483.4,3.714,3.711,89.024,-2.53,-3.71,-0.063,-0.164,0.101,331.913,44.318,-10.587,967.469,1.22946703,3.41,-10.795,306.805,306.805
483.5,1.388,1.388,88.351,-0.659,-1.387,-0.04,-0.016,0.191,331.967,44.038,-10.585,967.483,1.22908366,3.417,-12.119,306.869,306.869
483.6,1.155,0.765,272.783,48.513,0.764,-0.037,0.866,-0.021,331.839,44.755,-10.575,967.49,1.23004162,2.66,-12.316,306.192,306.192
483.7,0.65,0.517,0.102,37.287,-0.001,-0.517,0.394,-0.835,331.344,47.5,-10.575,967.483,1.23371267,2.267,-11.367,305.582,305.582
483.8,1.58,1.58,127.326,1.109,-1.256,0.958,0.031,-0.693,331.43,46.935,-10.594,967.47,1.23305488,2.315,-10.308,306.019,306.019
483.9,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.119,-99.44,967.487,13.70055294,2.175,-9.717,306.153,306.153
484.0,1.879,1.879,93.159,0.0,-1.877,0.104,0.0,-0.165,331.751,45.191,-10.585,967.478,1.23067558,2.052,-10.765,306.351,306.351
484.1,0.756,0.756,173.688,0.0,-0.083,0.752,0.0,-0.207,331.725,45.317,-10.589,967.471,1.23085904,2.303,-11.959,306.589,306.589
484.2,0.62,0.524,217.025,32.389,0.315,0.418,0.332,-0.825,331.35,47.482,-10.569,967.469,1.23364472,2.602,-12.052,306.542,306.542
484.301,1.994,1.992,104.393,-2.797,-1.929,0.495,-0.097,-0.682,331.437,47.008,-10.564,967.468,1.23299789,2.71,-10.484,305.969,305.969
484.401,2.783,2.783,112.647,-1.02,-2.568,1.072,-0.05,0.163,331.95,44.103,-10.591,967.48,1.22920287,3.029,-8.993,306.027,306.027
484.501,3.162,3.161,105.391,-0.94,-3.048,0.839,-0.052,-0.104,331.789,45.065,-10.564,967.472,1.23039186,2.835,-9.251,306.072,306.072
484.601,0.848,0.828,125.94,12.295,-0.67,0.486,0.18,-0.043,331.825,44.794,-10.585,967.474,1.23012435,3.115,-10.707,306.261,306.261
484.701,0.833,0.794,240.083,17.512,0.689,0.396,0.251,-0.369,331.627,45.887,-10.579,967.49,1.23161113,2.672,-11.981,306.428,306.428
484.801,1.192,1.048,124.528,28.434,-0.863,0.594,0.567,-0.779,331.378,47.305,-10.575,967.483,1.23345959,2.862,-12.471,306.827,306.827
484.901,3.141,3.137,111.334,2.884,-2.922,1.141,0.158,0.165,331.952,44.119,-10.585,967.468,1.22917771,2.834,-11.433,306.952,306.952
485.001,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.083,-99.44,967.483,13.7005043,2.667,-9.914,306.101,306.101
485.101,1.978,1.97,89.671,5.106,-1.97,-0.011,0.176,-0.003,331.85,44.628,-10.594,967.476,1.22994375,2.947,-9.567,306.356,306.356
485.201,0.441,0.412,254.009,21.039,0.396,0.113,0.158,-0.108,331.786,45.077,-10.564,967.496,1.23044086,2.597,-10.886,305.901,305.901
485.301,0.831,0.76,10.933,23.835,-0.144,-0.746,0.336,-0.842,331.34,47.561,-10.564,967.482,1.23373818,2.041,-12.53,307.059,307.059
485.401,1.582,1.512,134.995,-17.02,-1.069,1.069,-0.463,-0.791,331.371,47.366,-10.569,967.471,1.23349631,2.25,-12.711,306.435,306.435
485.501,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.055,-99.44,967.477,13.70041466,2.501,-11.168,305.35,305.35
485.602,1.96,1.951,96.229,5.397,-1.939,0.212,0.184,-0.009,331.846,44.684,-10.585,967.477,1.22997487,2.856,-9.859,306.809,306.809
485.702,0.845,0.845,195.863,0.0,0.231,0.813,0.0,-0.06,331.815,44.814,-10.594,967.479,1.23020637,2.828,-9.861,306.836,306.836
485.802,0.851,0.851,267.856,0.0,0.85,0.032,0.0,-0.832,331.345,47.416,-10.594,967.479,1.23369622,2.863,-11.1,305.994,305.994
485.902,0.759,0.756,116.925,-4.871,-0.674,0.342,-0.064,-0.688,331.434,47.16,-10.529,967.482,1.23303747,2.961,-12.431,307.79,307.79
486.002,2.83,2.83,112.816,0.0,-2.609,1.098,0.0,0.226,331.989,43.977,-10.57,967.485,1.22892332,3.135,-12.183,306.428,306.428
486.102,2.669,2.669,89.541,0.0,-2.669,-0.021,0.0,0.189,331.966,44.02,-10.591,967.49,1.22910023,2.879,-11.046,306.487,306.487
486.202,0.493,0.492,143.956,-1.815,-0.29,0.398,-0.016,0.256,332.008,43.93,-10.555,967.5,1.22880507,3.046,-10.192,305.847,305.847
486.302,1.53,1.386,258.755,24.998,1.36,0.27,0.646,-0.136,331.768,45.064,-10.594,967.48,1.2305516,3.177,-10.106,306.46,306.46
486.402,0.359,0.358,248.352,3.355,0.333,0.132,0.021,-0.772,331.382,47.299,-10.569,967.47,1.23340821,2.914,-11.232,305.814,305.814
486.502,1.412,1.412,113.776,0.0,-1.292,0.569,0.0,0.071,331.895,44.509,-10.56,967.493,1.22962952,2.783,-12.735,307.181,307.181
486.602,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.055,-99.44,967.481,13.70047283,2.626,-12.311,306.163,306.163
486.702,1.619,1.618,88.799,-0.971,-1.618,-0.034,-0.027,0.226,331.989,43.96,-10.575,967.477,1.22891486,2.696,-10.935,305.627,305.627
486.803,0.596,0.537,256.398,25.64,0.522,0.126,0.258,0.115,331.921,44.335,-10.57,967.498,1.22944307,2.376,-10.089,305.968,305.968
486.903,1.045,0.949,311.321,24.682,0.713,-0.627,0.436,-0.794,331.369,47.397,-10.564,967.484,1.23352742,2.315,-10.483,306.456,306.456
487.003,0.937,0.932,97.8,-6.065,-0.923,0.126,-0.099,-0.76,331.389,47.138,-10.602,967.467,1.23335576,2.433,-11.512,306.049,306.049
487.103,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.069,-99.44,967.481,13.7004776,2.325,-12.454,305.939,305.939
487.203,1.512,1.512,74.11,0.0,-1.454,-0.414,0.0,0.144,331.939,44.29,-10.555,967.486,1.22929144,2.952,-12.084,305.609,305.609
487.303,0.839,0.497,257.755,53.709,0.485,0.105,0.676,0.088,331.904,44.32,-10.599,967.471,1.2295332,3.212,-10.741,306.263,306.263
487.403,1.629,1.629,257.994,0.0,1.593,0.339,0.0,-0.667,331.446,46.872,-10.587,967.475,1.23294008,2.984,-9.364,306.456,306.456
487.503,0.8,0.586,133.295,42.954,-0.426,0.402,0.545,-0.872,331.321,47.648,-10.569,967.473,1.23386598,3.107,-9.823,306.746,306.746
487.603,3.183,3.179,108.364,2.92,-3.017,1.001,0.162,0.105,331.915,44.315,-10.585,967.473,1.22945702,3.313,-11.095,306.374,306.374
487.703,2.901,2.901,98.807,-0.531,-2.867,0.444,-0.027,0.005,331.854,44.637,-10.585,967.477,1.22991168,2.758,-12.56,306.805,306.805
487.803,0.812,0.812,96.561,0.0,-0.806,0.093,0.0,0.023,331.866,44.682,-10.555,967.483,1.22983313,2.569,-12.507,306.037,306.037
487.903,1.354,1.341,234.831,8.087,1.096,0.772,0.191,-0.212,331.723,45.402,-10.569,967.475,1.23088312,3.017,-11.221,306.449,306.449
488.003,0.419,0.305,319.355,43.34,0.198,-0.231,0.288,-0.744,331.399,47.202,-10.57,967.478,1.23329222,2.859,-9.841,306.173,306.173
488.104,2.528,2.52,115.749,4.449,-2.27,1.095,0.196,-0.009,331.846,44.666,-10.589,967.469,1.22996354,2.599,-10.121,306.261,306.261
488.204,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,33.096,-99.44,967.488,13.70057392,2.671,-11.409,306.498,306.498
488.304,1.46,1.42,103.889,13.373,-1.379,0.341,0.338,0.241,331.998,43.877,-10.585,967.477,1.22884822,-18.886,-10.571,298.314,298.314
488.404,1.545,1.542,205.903,3.769,0.674,1.387,0.102,0.11,331.918,44.385,-10.56,967.473,1.22943199,-31.212,-8.933,292.828,292.828
488.504,2.165,2.161,191.169,3.52,0.419,2.12,0.133,-0.578,331.501,46.684,-10.555,967.472,1.23253012,-27.701,-8.976,295.675,295.675
